Date,GOLD,gold_lag_1,gold_lag_2,gold_lag_3,gold_lag_4,gold_lag_5,gold_lag_6,gold_lag_7,gold_lag_8,gold_lag_9,gold_lag_10,stoxx50e,n225,SP500,NASDAQCOM,DJIA,DFEDTARU,VIXCLS,DTWEXBGS,DEXSZUS,DEXJPUS,DEXUSEU,DEXUSUK,DEXCHUS,CPIAUCSL,PPIACO,ADPMNUSNERSA,PAYEMS,JTSJOL,UNRATE,POILBREUSDM,A191RL1Q225SBEA,USSTHPI,Sum_of_new_cases
5/1/2018,1319.59,1323.01,1313.21,1317.56,1302.8,1295.04,1287.18,1283.1,1274.16,1266.6,1265.57,3607.629883,23714.5293,2743.15,7136.56,25295.87,1.5,9.22,109.3517,0.9752,113.18,1.2039,1.3562,6.4875,247.284,195.9,113847000,147353,6271,4.2,62.83636364,3.4,400.53,0
9/1/2018,1312.85,1320.4,1319.59,1323.01,1313.21,1317.56,1302.8,1295.04,1287.18,1283.1,1274.16,3622.870117,23849.99023,2751.29,7163.58,25385.8,1.5,10.08,109.9044,0.9832,112.57,1.1922,1.3518,6.5263,247.284,195.9,113847000,147353,6271,4.2,62.83636364,3.4,400.53,0
10/1/2018,1316.89,1312.85,1320.4,1319.59,1323.01,1313.21,1317.56,1302.8,1295.04,1287.18,1283.1,3609.830078,23788.19922,2748.23,7153.57,25369.13,1.5,9.82,109.6299,0.978,111.48,1.1958,1.3513,6.5055,247.284,195.9,113847000,147353,6271,4.2,62.83636364,3.4,400.53,0
11/1/2018,1322.44,1316.89,1312.85,1320.4,1319.59,1323.01,1313.21,1317.56,1302.8,1295.04,1287.18,3595.23999,23710.42969,2767.56,7211.78,25574.73,1.5,9.88,109.491,0.9748,111.35,1.2035,1.3543,6.4956,247.284,195.9,113847000,147353,6271,4.2,62.83636364,3.4,400.53,0
12/1/2018,1337.64,1322.44,1316.89,1312.85,1320.4,1319.59,1323.01,1313.21,1317.56,1302.8,1295.04,3612.610107,23653.82031,2786.24,7261.06,25803.19,1.5,10.16,108.9035,0.9713,111.23,1.213,1.3689,6.4607,247.284,195.9,113847000,147353,6271,4.2,62.83636364,3.4,400.53,0
16/1/2018,1338.41,1339.99,1337.64,1322.44,1316.89,1312.85,1320.4,1319.59,1323.01,1313.21,1317.56,3622.01001,23951.81055,2776.42,7223.69,25792.86,1.5,11.66,108.3244,0.9618,110.74,1.2244,1.3774,6.4395,247.284,195.9,113847000,147353,6271,4.2,62.83636364,3.4,400.53,0
17/1/2018,1326.84,1338.41,1339.99,1337.64,1322.44,1316.89,1312.85,1320.4,1319.59,1323.01,1313.21,3612.780029,23868.33984,2802.56,7298.28,26115.65,1.5,11.91,108.155,0.9616,110.81,1.2229,1.3824,6.433,247.284,195.9,113847000,147353,6271,4.2,62.83636364,3.4,400.53,0
18/1/2018,1327.03,1326.84,1338.41,1339.99,1337.64,1322.44,1316.89,1312.85,1320.4,1319.59,1323.01,3620.909912,23763.36914,2798.03,7296.05,26017.81,1.5,12.22,108.068,0.9586,110.88,1.2238,1.3889,6.4175,247.284,195.9,113847000,147353,6271,4.2,62.83636364,3.4,400.53,0
19/1/2018,1331.84,1327.03,1326.84,1338.41,1339.99,1337.64,1322.44,1316.89,1312.85,1320.4,1319.59,3649.070068,23808.06055,2810.3,7336.38,26071.72,1.5,11.27,107.9478,0.9612,110.56,1.2238,1.3857,6.399,247.284,195.9,113847000,147353,6271,4.2,62.83636364,3.4,400.53,0
22/1/2018,1333.92,1331.84,1327.03,1326.84,1338.41,1339.99,1337.64,1322.44,1316.89,1312.85,1320.4,3665.280029,23816.33008,2832.97,7408.03,26214.6,1.5,11.03,108.1094,0.9636,111.15,1.223,1.3944,6.4035,247.284,195.9,113847000,147353,6271,4.2,62.83636364,3.4,400.53,0
23/1/2018,1341.21,1333.92,1331.84,1327.03,1326.84,1338.41,1339.99,1337.64,1322.44,1316.89,1312.85,3672.290039,24124.15039,2839.13,7460.29,26210.81,1.5,11.1,108.0007,0.9598,110.46,1.2277,1.3968,6.4,247.284,195.9,113847000,147353,6271,4.2,62.83636364,3.4,400.53,0
24/1/2018,1358.46,1341.21,1333.92,1331.84,1327.03,1326.84,1338.41,1339.99,1337.64,1322.44,1316.89,3643.219971,23940.7793,2837.54,7415.06,26252.12,1.5,11.47,107.0828,0.9452,109.15,1.239,1.4198,6.365,247.284,195.9,113847000,147353,6271,4.2,62.83636364,3.4,400.53,0
25/1/2018,1348.26,1358.46,1341.21,1333.92,1331.84,1327.03,1326.84,1338.41,1339.99,1337.64,1322.44,3630.149902,23669.49023,2839.25,7411.16,26392.79,1.5,11.58,106.5079,0.9357,108.7,1.2488,1.4264,6.3189,247.284,195.9,113847000,147353,6271,4.2,62.83636364,3.4,400.53,0
26/1/2018,1349.12,1348.26,1358.46,1341.21,1333.92,1331.84,1327.03,1326.84,1338.41,1339.99,1337.64,3647.409912,23631.88086,2872.87,7505.77,26616.71,1.5,11.08,106.6935,0.9342,108.38,1.2422,1.4179,6.3199,247.284,195.9,113847000,147353,6271,4.2,62.83636364,3.4,400.53,0
29/1/2018,1340.33,1349.12,1348.26,1358.46,1341.21,1333.92,1331.84,1327.03,1326.84,1338.41,1339.99,3643.040039,23629.33984,2853.53,7466.51,26439.48,1.5,13.84,107.1165,0.938,109.12,1.2352,1.4042,6.3328,247.284,195.9,113847000,147353,6271,4.2,62.83636364,3.4,400.53,0
30/1/2018,1338.59,1340.33,1349.12,1348.26,1358.46,1341.21,1333.92,1331.84,1327.03,1326.84,1338.41,3606.75,23291.9707,2822.43,7402.48,26076.89,1.5,14.79,107.1089,0.9355,108.9,1.239,1.4124,6.3199,247.284,195.9,113847000,147353,6271,4.2,62.83636364,3.4,400.53,0
31/1/2018,1345.14,1338.59,1340.33,1349.12,1348.26,1358.46,1341.21,1333.92,1331.84,1327.03,1326.84,3609.290039,23098.28906,2823.81,7411.48,26149.39,1.5,13.54,106.7722,0.9321,109.31,1.2428,1.419,6.2841,247.284,195.9,113847000,147353,6271,4.2,62.83636364,3.4,400.53,0
1/2/2018,1348.79,1345.14,1338.59,1340.33,1349.12,1348.26,1358.46,1341.21,1333.92,1331.84,1327.03,3577.350098,23486.10938,2821.98,7385.86,26186.71,1.5,13.47,106.4903,0.9288,109.5,1.2482,1.4247,6.2969,247.805,196.3,114068000,147529,6336,4.1,64.06428571,3.4,400.53,0
2/2/2018,1333.39,1348.79,1345.14,1338.59,1340.33,1349.12,1348.26,1358.46,1341.21,1333.92,1331.84,3523.280029,23274.5293,2762.13,7240.95,25520.96,1.5,17.31,107.1181,0.932,110.4,1.2446,1.4126,6.2984,247.805,196.3,114068000,147529,6336,4.1,64.06428571,3.4,400.53,0
5/2/2018,1339.67,1333.39,1348.79,1345.14,1338.59,1340.33,1349.12,1348.26,1358.46,1341.21,1333.92,3478.77002,22682.08008,2648.94,6967.53,24345.75,1.5,37.32,107.333,0.9366,110.09,1.2418,1.4022,6.285,247.805,196.3,114068000,147529,6336,4.1,64.06428571,3.4,400.53,0
6/2/2018,1324.16,1339.67,1333.39,1348.79,1345.14,1338.59,1340.33,1349.12,1348.26,1358.46,1341.21,3394.919922,21610.24023,2695.14,7115.88,24912.77,1.5,29.98,107.5233,0.9368,109.18,1.2381,1.3951,6.283,247.805,196.3,114068000,147529,6336,4.1,64.06428571,3.4,400.53,0
7/2/2018,1318.39,1324.16,1339.67,1333.39,1348.79,1345.14,1338.59,1340.33,1349.12,1348.26,1358.46,3454.52002,21645.36914,2681.66,7051.98,24893.35,1.5,27.73,107.7198,0.9438,109.53,1.2281,1.3881,6.2649,247.805,196.3,114068000,147529,6336,4.1,64.06428571,3.4,400.53,0
8/2/2018,1318.76,1318.39,1324.16,1339.67,1333.39,1348.79,1345.14,1338.59,1340.33,1349.12,1348.26,3377.300049,21890.85938,2581,6777.16,23860.46,1.5,33.46,108.3049,0.9386,109,1.2238,1.3915,6.3222,247.805,196.3,114068000,147529,6336,4.1,64.06428571,3.4,400.53,0
9/2/2018,1316.65,1318.76,1318.39,1324.16,1339.67,1333.39,1348.79,1345.14,1338.59,1340.33,1349.12,3325.98999,21382.61914,2619.55,6874.49,24190.9,1.5,29.06,108.2605,0.9393,108.44,1.2226,1.3794,6.2966,247.805,196.3,114068000,147529,6336,4.1,64.06428571,3.4,400.53,0
13/2/2018,1329.55,1322.7,1316.65,1318.76,1318.39,1324.16,1339.67,1333.39,1348.79,1345.14,1338.59,3340.929932,21244.67969,2662.94,7013.51,24640.45,1.5,24.97,107.7602,0.9335,107.59,1.2363,1.3892,6.338,247.805,196.3,114068000,147529,6336,4.1,64.06428571,3.4,400.53,0
14/2/2018,1350.73,1329.55,1322.7,1316.65,1318.76,1318.39,1324.16,1339.67,1333.39,1348.79,1345.14,3369.830078,21154.16992,2698.63,7143.62,24893.49,1.5,19.26,107.472,0.9319,107,1.2396,1.3955,6.3438,247.805,196.3,114068000,147529,6336,4.1,64.06428571,3.4,400.53,0
15/2/2018,1353.67,1350.73,1329.55,1322.7,1316.65,1318.76,1318.39,1324.16,1339.67,1333.39,1348.79,3389.629883,21464.98047,2731.2,7256.43,25200.37,1.5,19.13,106.9897,0.9232,106.36,1.2482,1.4061,6.3438,247.805,196.3,114068000,147529,6336,4.1,64.06428571,3.4,400.53,0
16/2/2018,1346.96,1353.67,1350.73,1329.55,1322.7,1316.65,1318.76,1318.39,1324.16,1339.67,1333.39,3426.800049,21720.25,2732.22,7239.47,25219.38,1.5,19.46,107.0387,0.9258,106.1,1.2442,1.4055,6.3438,247.805,196.3,114068000,147529,6336,4.1,64.06428571,3.4,400.53,0
20/2/2018,1329.19,1346.46,1346.96,1353.67,1350.73,1329.55,1322.7,1316.65,1318.76,1318.39,1324.16,3435.080078,21925.09961,2716.26,7234.31,24964.75,1.5,20.6,107.6276,0.9354,107.23,1.2348,1.4021,6.3351,247.805,196.3,114068000,147529,6336,4.1,64.06428571,3.4,400.53,0
21/2/2018,1324.63,1329.19,1346.46,1346.96,1353.67,1350.73,1329.55,1322.7,1316.65,1318.76,1318.39,3430.159912,21970.81055,2701.33,7218.23,24797.78,1.5,20.02,107.8707,0.9375,107.64,1.2314,1.3946,6.3351,247.805,196.3,114068000,147529,6336,4.1,64.06428571,3.4,400.53,0
22/2/2018,1332.05,1324.63,1329.19,1346.46,1346.96,1353.67,1350.73,1329.55,1322.7,1316.65,1318.76,3431.98999,21736.43945,2703.96,7210.09,24962.48,1.5,18.72,107.8696,0.9345,106.96,1.2326,1.3939,6.3471,247.805,196.3,114068000,147529,6336,4.1,64.06428571,3.4,400.53,0
23/2/2018,1328.71,1332.05,1324.63,1329.19,1346.46,1346.96,1353.67,1350.73,1329.55,1322.7,1316.65,3441.459961,21892.7793,2747.3,7337.39,25309.99,1.5,16.49,107.6829,0.9356,106.64,1.2298,1.3979,6.3329,247.805,196.3,114068000,147529,6336,4.1,64.06428571,3.4,400.53,0
26/2/2018,1333.68,1328.71,1332.05,1324.63,1329.19,1346.46,1346.96,1353.67,1350.73,1329.55,1322.7,3463.179932,22153.63086,2779.6,7421.46,25709.27,1.5,15.8,107.7373,0.9388,106.96,1.2296,1.3952,6.3115,247.805,196.3,114068000,147529,6336,4.1,64.06428571,3.4,400.53,0
27/2/2018,1318.36,1333.68,1328.71,1332.05,1324.63,1329.19,1346.46,1346.96,1353.67,1350.73,1329.55,3458.030029,22389.85938,2744.28,7330.35,25410.03,1.5,18.59,108.1757,0.9398,107.47,1.2239,1.3906,6.3169,247.805,196.3,114068000,147529,6336,4.1,64.06428571,3.4,400.53,0
28/2/2018,1318.31,1318.36,1333.68,1328.71,1332.05,1324.63,1329.19,1346.46,1346.96,1353.67,1350.73,3438.959961,22068.24023,2713.83,7273.01,25029.2,1.5,19.85,108.3928,0.943,106.62,1.2211,1.3794,6.328,247.805,196.3,114068000,147529,6336,4.1,64.06428571,3.4,400.53,0
1/3/2018,1317.03,1318.31,1318.36,1333.68,1328.71,1332.05,1324.63,1329.19,1346.46,1346.96,1353.67,3399.159912,21724.4707,2677.67,7180.56,24608.98,1.5,22.47,108.5384,0.9461,106.91,1.2216,1.3755,6.3565,248.743,197.9,114401000,147662,6589,4,68.88913043,3.4,400.53,0
5/3/2018,1320.11,1322.75,1317.03,1318.31,1318.36,1333.68,1328.71,1332.05,1324.63,1329.19,1346.46,3355.320068,21042.08984,2720.94,7330.7,24874.76,1.5,18.73,108.3648,0.9397,105.97,1.233,1.3856,6.3491,248.743,197.9,114401000,147662,6589,4,68.88913043,3.4,400.53,0
6/3/2018,1334.56,1320.11,1322.75,1317.03,1318.31,1318.36,1333.68,1328.71,1332.05,1324.63,1329.19,3357.860107,21417.75977,2728.12,7372.01,24884.12,1.5,18.36,107.8002,0.9385,106.03,1.2415,1.3886,6.3093,248.743,197.9,114401000,147662,6589,4,68.88913043,3.4,400.53,0
7/3/2018,1325.57,1334.56,1320.11,1322.75,1317.03,1318.31,1318.36,1333.68,1328.71,1332.05,1324.63,3377.360107,21252.7207,2726.8,7396.65,24801.36,1.5,17.76,108.0947,0.9426,105.94,1.2397,1.3888,6.3225,248.743,197.9,114401000,147662,6589,4,68.88913043,3.4,400.53,0
8/3/2018,1321.99,1325.57,1334.56,1320.11,1322.75,1317.03,1318.31,1318.36,1333.68,1328.71,1332.05,3413.280029,21368.07031,2738.97,7427.95,24895.21,1.5,16.54,108.2702,0.9499,106.08,1.2314,1.3824,6.3389,248.743,197.9,114401000,147662,6589,4,68.88913043,3.4,400.53,0
9/3/2018,1323.93,1321.99,1325.57,1334.56,1320.11,1322.75,1317.03,1318.31,1318.36,1333.68,1328.71,3420.540039,21469.19922,2786.57,7560.81,25335.74,1.5,14.64,107.9259,0.9493,106.74,1.2326,1.3863,6.3285,248.743,197.9,114401000,147662,6589,4,68.88913043,3.4,400.53,0
12/3/2018,1323.1,1323.93,1321.99,1325.57,1334.56,1320.11,1322.75,1317.03,1318.31,1318.36,1333.68,3429.47998,21824.0293,2783.02,7588.32,25178.61,1.5,15.78,107.9467,0.9489,106.52,1.2318,1.3898,6.327,248.743,197.9,114401000,147662,6589,4,68.88913043,3.4,400.53,0
13/3/2018,1326.51,1323.1,1323.93,1321.99,1325.57,1334.56,1320.11,1322.75,1317.03,1318.31,1318.36,3397.350098,21968.09961,2765.31,7511.01,25007.03,1.5,16.35,107.7417,0.9437,106.64,1.2398,1.3987,6.318,248.743,197.9,114401000,147662,6589,4,68.88913043,3.4,400.53,0
14/3/2018,1324.85,1326.51,1323.1,1323.93,1321.99,1325.57,1334.56,1320.11,1322.75,1317.03,1318.31,3390.97998,21777.28906,2749.48,7496.81,24758.12,1.5,17.23,107.8655,0.9461,106.17,1.2362,1.3946,6.314,248.743,197.9,114401000,147662,6589,4,68.88913043,3.4,400.53,0
15/3/2018,1316.1,1324.85,1326.51,1323.1,1323.93,1321.99,1325.57,1334.56,1320.11,1322.75,1317.03,3414.129883,21803.94922,2747.33,7481.74,24873.66,1.5,16.59,108.2064,0.9502,106.07,1.2321,1.3951,6.3202,248.743,197.9,114401000,147662,6589,4,68.88913043,3.4,400.53,0
16/3/2018,1314.24,1316.1,1324.85,1326.51,1323.1,1323.93,1321.99,1325.57,1334.56,1320.11,1322.75,3437.399902,21676.50977,2752.01,7481.99,24946.51,1.5,15.8,108.4364,0.9532,106.1,1.228,1.3919,6.33,248.743,197.9,114401000,147662,6589,4,68.88913043,3.4,400.53,0
19/3/2018,1316.85,1314.24,1316.1,1324.85,1326.51,1323.1,1323.93,1321.99,1325.57,1334.56,1320.11,3394.790039,21480.90039,2712.92,7344.24,24610.91,1.5,19.02,108.3179,0.9509,105.83,1.2329,1.4032,6.3291,248.743,197.9,114401000,147662,6589,4,68.88913043,3.4,400.53,0
20/3/2018,1311.31,1316.85,1314.24,1316.1,1324.85,1326.51,1323.1,1323.93,1321.99,1325.57,1334.56,3412.080078,21380.9707,2716.94,7364.3,24727.27,1.5,18.2,108.4985,0.9549,106.42,1.2271,1.4013,6.3328,248.743,197.9,114401000,147662,6589,4,68.88913043,3.4,400.53,0
22/3/2018,1329.03,1332.24,1311.31,1316.85,1314.24,1316.1,1324.85,1326.51,1323.1,1323.93,1321.99,3348.189941,21591.99023,2643.69,7166.68,23957.89,1.75,23.34,107.9965,0.9491,105.34,1.231,1.4098,6.331,248.743,197.9,114401000,147662,6589,4,68.88913043,3.4,400.53,0
23/3/2018,1347.33,1329.03,1332.24,1311.31,1316.85,1314.24,1316.1,1324.85,1326.51,1323.1,1323.93,3298.070068,20617.85938,2588.26,6992.67,23533.2,1.75,24.87,107.7526,0.9465,104.83,1.236,1.4151,6.311,248.743,197.9,114401000,147662,6589,4,68.88913043,3.4,400.53,0
26/3/2018,1353.5,1347.33,1329.03,1332.24,1311.31,1316.85,1314.24,1316.1,1324.85,1326.51,1323.1,3278.719971,20766.09961,2658.55,7220.54,24202.6,1.75,21.03,107.1851,0.9442,105,1.244,1.4236,6.2685,248.743,197.9,114401000,147662,6589,4,68.88913043,3.4,400.53,0
27/3/2018,1345.05,1353.5,1347.33,1329.03,1332.24,1311.31,1316.85,1314.24,1316.1,1324.85,1326.51,3316.949951,21317.32031,2612.62,7008.81,23857.71,1.75,22.5,107.3391,0.9474,105.72,1.241,1.4161,6.2781,248.743,197.9,114401000,147662,6589,4,68.88913043,3.4,400.53,0
28/3/2018,1325.01,1345.05,1353.5,1347.33,1329.03,1332.24,1311.31,1316.85,1314.24,1316.1,1324.85,3331.25,21031.31055,2605,6949.23,23848.42,1.75,22.87,107.5763,0.9538,106.3,1.2351,1.411,6.2946,248.743,197.9,114401000,147662,6589,4,68.88913043,3.4,400.53,0
29/3/2018,1325.5,1325.01,1345.05,1353.5,1347.33,1329.03,1332.24,1311.31,1316.85,1314.24,1316.1,3361.5,21159.08008,2640.87,7063.44,24103.11,1.75,19.97,107.6678,0.956,106.27,1.2297,1.4029,6.2876,248.743,197.9,114401000,147662,6589,4,68.88913043,3.4,400.53,0
3/4/2018,1332.74,1341.29,1325.48,1325.5,1325.01,1345.05,1353.5,1347.33,1329.03,1332.24,1311.31,3346.929932,21292.28906,2614.45,6941.28,24033.36,1.75,21.1,107.5648,0.959,106.45,1.2261,1.4068,6.2881,249.439,199.3,114764000,148064,6578,4.1,65.6965,4.1,403.87,0
4/4/2018,1333.19,1332.74,1341.29,1325.48,1325.5,1325.01,1345.05,1353.5,1347.33,1329.03,1332.24,3340.350098,21319.55078,2644.69,7042.105,24264.3,1.75,20.06,107.6387,0.9595,106.56,1.2292,1.4076,6.3045,249.439,199.3,114764000,148064,6578,4.1,65.6965,4.1,403.87,0
5/4/2018,1326.57,1333.19,1332.74,1341.29,1325.48,1325.5,1325.01,1345.05,1353.5,1347.33,1329.03,3429.949951,21645.41992,2662.84,7076.551,24505.22,1.75,18.94,107.7304,0.9633,107.48,1.223,1.3991,6.3045,249.439,199.3,114764000,148064,6578,4.1,65.6965,4.1,403.87,0
6/4/2018,1333.03,1326.57,1333.19,1332.74,1341.29,1325.48,1325.5,1325.01,1345.05,1353.5,1347.33,3408.100098,21567.51953,2604.47,6915.109,23932.76,1.75,21.49,107.7912,0.9602,107.03,1.2274,1.4088,6.3045,249.439,199.3,114764000,148064,6578,4.1,65.6965,4.1,403.87,0
9/4/2018,1336.35,1333.03,1326.57,1333.19,1332.74,1341.29,1325.48,1325.5,1325.01,1345.05,1353.5,3414.850098,21678.25977,2613.16,6950.344,23979.1,1.75,21.77,107.534,0.9574,107.06,1.232,1.4136,6.3035,249.439,199.3,114764000,148064,6578,4.1,65.6965,4.1,403.87,0
10/4/2018,1339.64,1336.35,1333.03,1326.57,1333.19,1332.74,1341.29,1325.48,1325.5,1325.01,1345.05,3438.780029,21794.32031,2656.87,7094.301,24408,1.75,20.47,107.3679,0.9574,107.3,1.2338,1.4161,6.2798,249.439,199.3,114764000,148064,6578,4.1,65.6965,4.1,403.87,0
11/4/2018,1353.38,1339.64,1336.35,1333.03,1326.57,1333.19,1332.74,1341.29,1325.48,1325.5,1325.01,3419.709961,21687.09961,2642.19,7069.027,24189.45,1.75,20.24,107.1244,0.9578,106.78,1.2384,1.4194,6.2655,249.439,199.3,114764000,148064,6578,4.1,65.6965,4.1,403.87,0
12/4/2018,1334.94,1353.38,1339.64,1336.35,1333.03,1326.57,1333.19,1332.74,1341.29,1325.48,1325.5,3443.969971,21660.2793,2663.99,7140.246,24483.05,1.75,18.49,107.2924,0.9625,107.3,1.232,1.4244,6.2876,249.439,199.3,114764000,148064,6578,4.1,65.6965,4.1,403.87,0
13/4/2018,1346.2,1334.94,1353.38,1339.64,1336.35,1333.03,1326.57,1333.19,1332.74,1341.29,1325.48,3448,21778.74023,2656.3,7106.648,24360.14,1.75,17.41,107.2386,0.9631,107.52,1.2322,1.4255,6.2725,249.439,199.3,114764000,148064,6578,4.1,65.6965,4.1,403.87,0
16/4/2018,1345.93,1346.2,1334.94,1353.38,1339.64,1336.35,1333.03,1326.57,1333.19,1332.74,1341.29,3441.040039,21835.5293,2677.84,7156.285,24573.04,1.75,16.56,107.0616,0.9596,107.26,1.2373,1.4332,6.2752,249.439,199.3,114764000,148064,6578,4.1,65.6965,4.1,403.87,0
17/4/2018,1347.52,1345.93,1346.2,1334.94,1353.38,1339.64,1336.35,1333.03,1326.57,1333.19,1332.74,3477.909912,21847.58984,2706.39,7281.098,24786.63,1.75,15.25,107.0362,0.9666,107.09,1.2345,1.4301,6.2804,249.439,199.3,114764000,148064,6578,4.1,65.6965,4.1,403.87,0
18/4/2018,1349.41,1347.52,1345.93,1346.2,1334.94,1353.38,1339.64,1336.35,1333.03,1326.57,1333.19,3490.889893,22158.19922,2708.64,7295.234,24748.07,1.75,15.6,107.1118,0.967,107.26,1.238,1.4227,6.2722,249.439,199.3,114764000,148064,6578,4.1,65.6965,4.1,403.87,0
19/4/2018,1345.53,1349.41,1347.52,1345.93,1346.2,1334.94,1353.38,1339.64,1336.35,1333.03,1326.57,3486.600098,22191.17969,2693.13,7238.055,24664.89,1.75,15.96,107.5219,0.9714,107.42,1.2336,1.4193,6.2765,249.439,199.3,114764000,148064,6578,4.1,65.6965,4.1,403.87,0
20/4/2018,1336.36,1345.53,1349.41,1347.52,1345.93,1346.2,1334.94,1353.38,1339.64,1336.35,1333.03,3494.199951,22162.24023,2670.14,7146.125,24462.94,1.75,16.88,108.181,0.9744,107.6,1.2282,1.4033,6.2945,249.439,199.3,114764000,148064,6578,4.1,65.6965,4.1,403.87,0
23/4/2018,1324.83,1336.36,1345.53,1349.41,1347.52,1345.93,1346.2,1334.94,1353.38,1339.64,1336.35,3513.060059,22088.03906,2670.29,7128.602,24448.69,1.75,16.34,108.9357,0.9776,108.62,1.2216,1.3953,6.3158,249.439,199.3,114764000,148064,6578,4.1,65.6965,4.1,403.87,0
24/4/2018,1330.35,1324.83,1336.36,1345.53,1349.41,1347.52,1345.93,1346.2,1334.94,1353.38,1339.64,3510.879883,22278.11914,2634.56,7007.352,24024.13,1.75,18.02,108.7932,0.9804,109.03,1.2226,1.3975,6.3035,249.439,199.3,114764000,148064,6578,4.1,65.6965,4.1,403.87,0
25/4/2018,1323.13,1330.35,1324.83,1336.36,1345.53,1349.41,1347.52,1345.93,1346.2,1334.94,1353.38,3485.830078,22215.32031,2639.4,7003.738,24083.83,1.75,17.84,109.3473,0.9828,109.33,1.2178,1.3941,6.3236,249.439,199.3,114764000,148064,6578,4.1,65.6965,4.1,403.87,0
26/4/2018,1316.8,1323.13,1330.35,1324.83,1336.36,1345.53,1349.41,1347.52,1345.93,1346.2,1334.94,3506.030029,22319.60938,2666.94,7118.676,24322.34,1.75,16.24,109.3668,0.988,109.3,1.2113,1.3927,6.334,249.439,199.3,114764000,148064,6578,4.1,65.6965,4.1,403.87,0
27/4/2018,1324,1316.8,1323.13,1330.35,1324.83,1336.36,1345.53,1349.41,1347.52,1345.93,1346.2,3518.780029,22467.86914,2669.91,7119.801,24311.19,1.75,15.41,109.1755,0.9884,109.12,1.2108,1.3785,6.3325,249.439,199.3,114764000,148064,6578,4.1,65.6965,4.1,403.87,0
2/5/2018,1304.96,1303.85,1315.39,1324,1316.8,1323.13,1330.35,1324.83,1336.36,1345.53,1349.41,3553.790039,22472.7793,2635.67,7100.898,23924.98,1.75,15.97,110.1641,0.9975,109.89,1.1968,1.361,6.361,249.581,199.3,115043000,148289,6818,4,66.89181818,4.1,403.87,0
7/5/2018,1314.21,1314.5,1312.06,1304.96,1303.85,1315.39,1324,1316.8,1323.13,1330.35,1324.83,3564.189941,22467.16016,2672.63,7265.211,24357.32,1.75,14.75,110.5738,1.0023,109.14,1.1927,1.3567,6.364,249.581,199.3,115043000,148289,6818,4,66.89181818,4.1,403.87,0
8/5/2018,1314.63,1314.21,1314.5,1312.06,1304.96,1303.85,1315.39,1324,1316.8,1323.13,1330.35,3557.879883,22508.68945,2671.92,7266.902,24360.21,1.75,14.71,111.0647,1.0016,109.16,1.1863,1.3521,6.369,249.581,199.3,115043000,148289,6818,4,66.89181818,4.1,403.87,0
9/5/2018,1312.72,1314.63,1314.21,1314.5,1312.06,1304.96,1303.85,1315.39,1324,1316.8,1323.13,3569.73999,22408.88086,2697.79,7339.906,24542.54,1.75,13.42,110.8832,1.0042,109.68,1.1852,1.3567,6.3585,249.581,199.3,115043000,148289,6818,4,66.89181818,4.1,403.87,0
11/5/2018,1319.3,1321.6,1312.72,1314.63,1314.21,1314.5,1312.06,1304.96,1303.85,1315.39,1324,3565.52002,22758.48047,2727.72,7402.883,24831.17,1.75,12.65,110.2863,0.9996,109.26,1.1951,1.3549,6.3333,249.581,199.3,115043000,148289,6818,4,66.89181818,4.1,403.87,0
14/5/2018,1313.5,1319.3,1321.6,1312.72,1314.63,1314.21,1314.5,1312.06,1304.96,1303.85,1315.39,3565.73999,22865.85938,2730.13,7411.316,24899.41,1.75,12.93,110.4098,0.9976,109.52,1.1976,1.3595,6.336,249.581,199.3,115043000,148289,6818,4,66.89181818,4.1,403.87,0
15/5/2018,1290.53,1313.5,1319.3,1321.6,1312.72,1314.63,1314.21,1314.5,1312.06,1304.96,1303.85,3564.290039,22818.01953,2711.45,7351.629,24706.41,1.75,14.63,111.231,0.9998,110.25,1.1864,1.3512,6.376,249.581,199.3,115043000,148289,6818,4,66.89181818,4.1,403.87,0
16/5/2018,1290.73,1290.53,1313.5,1319.3,1321.6,1312.72,1314.63,1314.21,1314.5,1312.06,1304.96,3562.850098,22717.23047,2722.46,7398.297,24768.93,1.75,13.42,111.3083,1.0004,110.22,1.1788,1.3478,6.3706,249.581,199.3,115043000,148289,6818,4,66.89181818,4.1,403.87,0
17/5/2018,1290.79,1290.73,1290.53,1313.5,1319.3,1321.6,1312.72,1314.63,1314.21,1314.5,1312.06,3592.179932,22838.36914,2720.13,7382.473,24713.98,1.75,13.43,111.3562,1.0014,110.76,1.1798,1.3507,6.3645,249.581,199.3,115043000,148289,6818,4,66.89181818,4.1,403.87,0
18/5/2018,1293.04,1290.79,1290.73,1290.53,1313.5,1319.3,1321.6,1312.72,1314.63,1314.21,1314.5,3573.76001,22930.35938,2712.97,7354.34,24715.09,1.75,13.42,111.7188,0.997,110.71,1.1775,1.3476,6.3768,249.581,199.3,115043000,148289,6818,4,66.89181818,4.1,403.87,0
22/5/2018,1291.14,1292.6,1293.04,1290.79,1290.73,1290.53,1313.5,1319.3,1321.6,1312.72,1314.63,3587.25,22960.33984,2724.44,7378.457,24834.41,1.75,13.22,111.1958,0.9924,110.94,1.1783,1.3445,6.366,249.581,199.3,115043000,148289,6818,4,66.89181818,4.1,403.87,0
